longitude,latitude,time,station_id,PeakPeriod,PeakDirection,UpcrossPeriod,SignificantWaveHeight,Hmax,SeaTemperature,MeanCurSpeed,MeanCurDirTo
degrees_east,degrees_north,UTC,,s,degrees_true,s,cm,cm,degree_C,m/s,degrees_true
-10.094833,52.282333,2022-01-11T21:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-11T21:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T21:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T21:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T21:30:00Z,Brandon Bay,16.67,308.83517,10.4,332.0,467.0,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T21:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T21:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T21:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T21:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T21:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T22:00:00Z,Brandon Bay,16.67,306.02197,10.09,312.0,423.0,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T22:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T22:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T22:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T22:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T22:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T22:30:00Z,Brandon Bay,15.38,304.08792,9.64,297.0,446.0,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T22:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T22:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T22:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-11T22:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-11T22:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-11T23:00:00Z,Brandon Bay,16.67,308.57144,10.07,315.0,464.0,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T23:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-11T23:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T23:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T23:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T23:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T23:30:00Z,Brandon Bay,16.67,305.67032,9.46,285.0,498.0,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T23:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T23:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T23:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-11T23:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-11T23:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T00:00:00Z,Brandon Bay,15.38,307.69232,9.45,293.0,396.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T00:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T00:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T00:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T00:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T00:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T00:30:00Z,Brandon Bay,16.67,310.5934,9.75,298.0,408.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T00:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T00:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T00:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T00:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T00:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T01:00:00Z,Brandon Bay,16.67,306.63736,9.97,306.0,489.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T01:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T01:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T01:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T01:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T01:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T01:30:00Z,Brandon Bay,15.38,306.46155,9.61,289.0,408.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T01:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T01:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T01:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T01:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T01:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T02:00:00Z,Brandon Bay,16.67,310.32968,9.57,276.0,460.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T02:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T02:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T02:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T02:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T02:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T02:30:00Z,Brandon Bay,16.67,311.8242,9.26,272.0,397.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T02:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T02:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T02:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T02:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T02:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T03:00:00Z,Brandon Bay,15.38,306.63736,8.98,266.0,428.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T03:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T03:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T03:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T03:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T03:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T03:30:00Z,Brandon Bay,15.38,309.45056,8.74,256.0,391.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T03:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T03:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T03:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T03:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T03:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T04:00:00Z,Brandon Bay,15.38,307.51648,9.22,262.0,405.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T04:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T04:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T04:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T04:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T04:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T04:30:00Z,Brandon Bay,16.67,304.08792,9.24,260.0,358.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T04:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T04:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T04:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T04:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T04:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T05:00:00Z,Brandon Bay,15.38,307.07693,9.32,264.0,433.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T05:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T05:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T05:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T05:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T05:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T05:30:00Z,Brandon Bay,15.38,309.8022,8.96,259.0,356.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T05:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T05:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T05:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T05:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T05:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T06:00:00Z,Brandon Bay,15.38,310.24176,8.88,247.0,401.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T06:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T06:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T06:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T06:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T06:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T06:30:00Z,Brandon Bay,15.38,309.011,9.59,277.0,405.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T06:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T06:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T06:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T06:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T06:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T07:00:00Z,Brandon Bay,15.38,311.91208,8.62,229.0,331.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T07:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T07:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T07:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T07:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T07:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T07:30:00Z,Brandon Bay,15.38,313.67032,9.06,250.0,425.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T07:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T07:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T07:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T07:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T07:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T08:00:00Z,Brandon Bay,15.38,310.41757,9.44,254.0,420.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T08:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T08:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T08:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T08:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T08:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T08:30:00Z,Brandon Bay,14.29,312.08792,9.01,240.0,353.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T08:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T08:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T08:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T08:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T08:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T09:00:00Z,Brandon Bay,14.29,309.7143,9.67,276.0,436.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T09:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T09:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T09:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T09:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T09:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T09:30:00Z,Brandon Bay,15.38,310.24176,9.08,231.0,368.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T09:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T09:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T09:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T09:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T09:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T10:00:00Z,Brandon Bay,15.38,308.83517,9.29,238.0,395.0,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T10:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T10:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T10:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T10:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T10:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T10:30:00Z,Brandon Bay,14.29,310.15384,9.73,268.0,371.0,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T10:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T10:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T10:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T10:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T10:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T11:00:00Z,Brandon Bay,14.29,306.9011,9.53,257.0,401.0,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T11:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T11:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T11:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T11:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T11:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.82,NaN,NaN
-10.094833,52.282333,2022-01-12T11:30:00Z,Brandon Bay,14.29,310.6813,9.19,249.0,404.0,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T11:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T11:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T11:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T11:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T11:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T12:00:00Z,Brandon Bay,13.33,311.2967,8.61,218.0,330.0,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T12:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T12:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T12:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T12:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN
-10.094833,52.282333,2022-01-12T12:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T12:30:00Z,Brandon Bay,15.38,310.6813,8.6,212.0,371.0,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T12:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T12:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T12:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T12:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T12:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T13:00:00Z,Brandon Bay,14.29,311.64835,9.41,242.0,358.0,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T13:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T13:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T13:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T13:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T13:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T13:30:00Z,Brandon Bay,14.29,312.26373,8.46,223.0,288.0,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T13:35:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T13:40:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T13:45:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T13:50:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T13:55:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T14:00:00Z,Brandon Bay,13.33,311.2967,8.9,223.0,343.0,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T14:05:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T14:10:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T14:15:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T14:20:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T14:25:00Z,Brandon Bay,NaN,NaN,NaN,NaN,NaN,9.91,NaN,NaN
-10.094833,52.282333,2022-01-12T14:30:00Z,Brandon Bay,14.29,313.23077,8.58,216.0,342.0,9.91,NaN,NaN
