Latitude;Longitude
-22.5852124;-44.0070405
-22.58516570000001;-44.0068531
-22.5851165;-44.0065572
-22.5850389;-44.0049748
-22.5846396;-44.0037429
-22.5843364;-44.002326
-22.5839332;-44.0014964
-22.5837195;-44.0003313
-22.58340280000001;-43.9997187
-22.5832492;-43.9995331
-22.5831931;-43.999089
-22.5830587;-43.9984624
-22.5828441;-43.9980741
-22.5826898;-43.9962842
-22.5820524;-43.9954748
-22.5817749;-43.9945819
-22.5814592;-43.9931911
-22.5809838;-43.9917878
-22.5804902;-43.9902899
-22.5799619;-43.9902792
-22.5799585;-43.9892245
-22.5795887;-43.9888897
-22.5794765;-43.9883122
-22.5792661;-43.9880658
-22.579151;-43.9878728
-22.5790502;-43.9875724
-22.5788776;-43.9871996
-22.5786521;-43.9869999
-22.5785218;-43.9868686
-22.5784376;-43.9867502
-22.5783616;-43.9867083
-22.5783354;-43.9863806
-22.5781302;-43.986032
-22.577914;-43.985839
-22.5777957;-43.9856245
-22.5776756;-43.9853919
-22.5775716;-43.98516
-22.5774932;-43.9850219
-22.5774551;-43.9848996
-22.5774259;-43.9846711
-22.5773826;-43.984445
-22.5773572;-43.9841272
-22.5773494;-43.9838263
-22.577379;-43.9838126
-22.5773803;-43.9834301
-22.577467;-43.9831276
-22.577581;-43.9829158
-22.5776845;-43.9826145
-22.5778615;-43.9824362
-22.5779846;-43.9810279
-22.5790217;-43.980211
-22.5796086;-43.9797773
-22.5799311;-43.9797453
-22.5799549;-43.9791334
-22.5804013;-43.978775
-22.5806436;-43.9784287
-22.580851;-43.978365
-22.5808879;-43.9781549
-22.5810096;-43.9777972
-22.5811835;-43.9776541
-22.5812439;-43.9774665
-22.5813094;-43.9771666
-22.5814092;-43.9764011
-22.5816644;-43.9757485
-22.5818802;-43.9749168
-22.5821775;-43.9742633
-22.5824088;-43.9740543
-22.5824766;-43.9736747
-22.58259320000001;-43.9734586
-22.5826498;-43.9733261
-22.5826768;-43.9732349
-22.5826926;-43.9730875
-22.582717;-43.9729682
-22.582734;-43.9724952
-22.5827605;-43.972185
-22.5827708;-43.9718363
-22.5827898;-43.9691953
-22.5829143;-43.9672183
-22.5830301;-43.9668613
-22.5830426;-43.9664676
-22.5830612;-43.9661082
-22.5830794;-43.9651764
-22.583131;-43.9646049
-22.5831649;-43.9642242
-22.5831901;-43.963796
-22.5832117;-43.9635379
-22.5832318;-43.9626581
-22.583291;-43.9626124
-22.5832945;-43.9624183
-22.5833093;-43.9621662
-22.5833286;-43.9618689
-22.5833717;-43.9617235
-22.5833954;-43.9615681
-22.5834315;-43.9614309
-22.5834761;-43.9612314
-22.5835436;-43.9610132
-22.5836422;-43.960932
-22.583689;-43.9609021
-22.5837062;-43.9607483
-22.5838012;-43.960564
-22.5839323;-43.9604625
-22.5840085;-43.9600286
-22.5843793;-43.9597529
-22.5846254;-43.9590838
-22.5852355;-43.9587998
-22.5854799;-43.9586481
-22.5856307;-43.9586296
-22.5856491;-43.9584317
-22.5858673;-43.9582857
-22.5860535;-43.9582779
-22.5860635;-43.9581654
-22.5862649;-43.9580516
-22.5865255;-43.9579587
-22.586775;-43.9579229
-22.5868858;-43.9578671
-22.5870581;-43.9573739
-22.5885829;-43.9573644
-22.5886089;-43.9573022
-22.5887793;-43.9571154
-22.5892906;-43.9570678
-22.589421;-43.9570545
-22.5894615;-43.9567717
-22.590322;-43.9564698
-22.5912404;-43.9561509
-22.5922157;-43.9559287
-22.59282;-43.9558661
-22.5929904;-43.9557747
-22.59323910000001;-43.9556691
-22.5934983;-43.9555455
-22.5938003;-43.9552497
-22.5945971;-43.9550133
-22.5951986;-43.9549116
-22.5954326;-43.9547716
-22.5957059;-43.9544361
-22.5963227;-43.9544222
-22.5963451;-43.9544078
-22.5963662;-43.954304
-22.5965185;-43.9542921
-22.596536;-43.9541397
-22.5967253;-43.9539872
-22.5968975;-43.9538481
-22.5970394;-43.9530308
-22.5978782;-43.9524746
-22.598459;-43.9520333
-22.59887210000001;-43.9517948
-22.5990623;-43.9515385
-22.5992268;-43.9513501
-22.5993305;-43.9512035
-22.5993979;-43.9510837
-22.5994505;-43.9509258
-22.5995115;-43.9509037
-22.59952;-43.9507419
-22.5995708;-43.9505404
-22.5996197;-43.9503724
-22.5996498;-43.9502087
-22.59966890000001;-43.9499641
-22.5996946;-43.9496724
-22.599721;-43.9488162
-22.5997904;-43.9484173
-22.5998154;-43.9482887
-22.5998235;-43.9480067
-22.5998281;-43.9476253
-22.599829;-43.9474436
-22.5998249;-43.9469607
-22.5998029;-43.9467364
-22.5997877;-43.9464384
-22.5997626;-43.9462467
-22.5997425;-43.9458805
-22.5997114;-43.9455206
-22.599694;-43.9448602
-22.5996379;-43.943622
-22.5995357;-43.9435986
-22.5995329;-43.9433698
-22.5995095;-43.9425858
-22.5994305;-43.9423726
-22.5994147;-43.9422171
-22.5994052;-43.942093
-22.5994012;-43.9420521
-22.5993957;-43.9419107
-22.5993989;-43.9417444
-22.5994072;-43.9416157
-22.5994164;-43.9415166
-22.5994268;-43.9414089
-22.599439;-43.9412918
-22.5994544;-43.9412743
-22.599458;-43.9411694
-22.5994793;-43.941127
-22.5994896;-43.9410207
-22.5995155;-43.9408771
-22.5995594;-43.9406074
-22.5996709;-43.9403848
-22.5997876;-43.9402599
-22.5998537;-43.9402079
-22.5998832;-43.9400688
-22.5999621;-43.9394219
-22.6003289;-43.9386677
-22.6007759;-43.9380051
-22.601186;-43.937447
-22.6015693;-43.9363124
-22.6024499;-43.9359531
-22.6027796;-43.9359225
-22.6028188;-43.9357804
-22.603001;-43.9357062
-22.6031352;-43.9355881
-22.6034054;-43.9355339
-22.6035736;-43.9355035
-22.6037827;-43.9354714
-22.6040542;-43.935395
-22.6048746;-43.9353601
-22.6052152;-43.9353567
-22.6052414;-43.9353078
-22.6056138;-43.9352487
-22.6058833;-43.9351853
-22.6061672;-43.9351816
-22.6061801;-43.9351279
-22.6063534;-43.9350173
-22.6065563;-43.9349507
-22.606673;-43.9349456
-22.6066783;-43.9347576
-22.6069262;-43.9346354
-22.60710720000001;-43.9345105
-22.6072421;-43.9343843
-22.6073476;-43.9341175
-22.6075473;-43.9335234
-22.6079519;-43.933472
-22.6079856;-43.9328815
-22.6083733;-43.9325631
-22.6086319;-43.9323669
-22.6088244;-43.9321508
-22.6090705;-43.9320489
-22.6092123;-43.9319588
-22.6093568;-43.931921
-22.6094174;-43.931774
-22.6097167;-43.9317089
-22.6099241;-43.9316519
-22.6101578;-43.931644
-22.6102025;-43.9316001
-22.6104511;-43.9315984
-22.6105588;-43.9315903
-22.6107155;-43.9315736
-22.6111193;-43.9315765
-22.6112632;-43.9315666
-22.6117068;-43.9315693
-22.6117875;-43.9315687
-22.6118174;-43.9315653
-22.6119972;-43.9315574
-22.6124148;-43.9315543
-22.6126383;-43.9315541
-22.6129139;-43.9315731
-22.6131053;-43.9316213
-22.6134197;-43.9316596
-22.6136087;-43.931827
-22.6141408;-43.9319677
-22.6145932;-43.9320191
-22.6147615;-43.9320513
-22.61491;-43.9320806
-22.6151792;-43.9320824
-22.6153176;-43.9320705
-22.6154588;-43.9320564
-22.6156167;-43.932033
-22.6157337;-43.9319417
-22.6160056;-43.9318757
-22.6161401;-43.9317928
-22.6162856;-43.9316678
-22.6164494;-43.9316126
-22.6165131;-43.9315245
-22.6166146;-43.9314877
-22.616651;-43.9314226
-22.61671550000001;-43.9312311
-22.6168542;-43.9309825
-22.6170145;-43.930946
-22.617033;-43.9307401
-22.6171409;-43.9304782
-22.6172412;-43.9298608
-22.6174581;-43.929585
-22.6175596;-43.9293743
-22.617654;-43.9293365
-22.617671;-43.9292047
-22.6177423;-43.9290894
-22.6178047;-43.9289298
-22.6179057;-43.9286844
-22.6180853;-43.9285497
-22.6182167;-43.9283723
-22.6183659;-43.9280858
-22.618667;-43.9276415
-22.6191341;-43.9274122
-22.6193561;-43.9271779
-22.6195261;-43.9269838
-22.6196806;-43.9264189
-22.6200735;-43.926382
-22.6201032;-43.9256383
-22.6206978;-43.9255507
-22.6207506;-43.9250779
-22.6210578;-43.9249138
-22.6212136;-43.9247886
-22.6213326;-43.9246807
-22.6214379;-43.924567
-22.6215758;-43.924247
-22.6218481;-43.9242225
-22.6218674;-43.9238822
-22.622135;-43.9232934
-22.62252090000001;-43.9228231
-22.6228956;-43.9226755
-22.6230131;-43.9226315
-22.6230482;-43.9222003
-22.6233269;-43.9216615
-22.6237172;-43.9213887
-22.6238696;-43.9210289
-22.6240386;-43.9207079
-22.6241597;-43.9203306
-22.6242678;-43.9200059
-22.6243248;-43.9195156
-22.6243761;-43.9189118
-22.6244494;-43.9183652
-22.6244931;-43.9178767
-22.6245147;-43.9174968
-22.6245466;-43.917161
-22.6246084;-43.9169799
-22.6246472;-43.9168
-22.624712;-43.9166093
-22.6247891;-43.9164159
-22.6248943;-43.9163043
-22.6249643;-43.9161766
-22.6250378;-43.9160438
-22.6251348;-43.9158484
-22.625299;-43.9157043
-22.62542;-43.9156011
-22.6255067;-43.9154792
-22.6256152;-43.9151322
-22.6259086;-43.9148561
-22.6261617;-43.9145955
-22.6264005;-43.9140308
-22.6269261;-43.913223
-22.6276461;-43.9127655
-22.628054;-43.9125766
-22.6282213;-43.9125218
-22.6282705;-43.9124146
-22.6283632;-43.9124019
-22.628374;-43.9123071
-22.6284557;-43.9121052
-22.6286404;-43.9118567
-22.6288674;-43.9117259
-22.6289683;-43.911699
-22.6289889;-43.9115951
-22.6290692;-43.9115292
-22.6291278;-43.9112977
-22.6293067;-43.9109076
-22.6296436;-43.9106151
-22.62989260000001;-43.910114
-22.6303017;-43.909405
-22.6308054;-43.9091399
-22.6309578;-43.9089361
-22.6310847;-43.9085565
-22.6312997;-43.908133
-22.6315414;-43.9076483
-22.6318087;-43.907488
-22.6318988;-43.906936
-22.6322206;-43.9065455
-22.6324445;-43.9054264
-22.6330854;-43.9053452
-22.6331377;-43.9049959
-22.6333687;-43.9047955
-22.6335092;-43.9042744
-22.6338824;-43.9039548
-22.6341197;-43.9032908
-22.6346224;-43.9031742
-22.6347106;-43.9027788
-22.6350227;-43.9025415
-22.6352477;-43.9023184
-22.6354879;-43.9023124
-22.6354954;-43.9022095
-22.6356012;-43.9020729
-22.6357769;-43.901874
-22.6360583;-43.9016459
-22.6363866;-43.9015598
-22.636515;-43.9014668
-22.6366427;-43.9013696
-22.6367647;-43.9013602
-22.6367754;-43.9013168
-22.6368352;-43.9012661
-22.6368977;-43.9012106
-22.6369568;-43.901153
-22.6370078;-43.9011485
-22.637012;-43.90102
-22.6371199;-43.9008875
-22.6372231;-43.9008334
-22.6372642;-43.900613
-22.6374225;-43.9003229
-22.6376083;-43.9002033
-22.6376874;-43.899988
-22.63783;-43.8997148
-22.6380205;-43.8995761
-22.6381227;-43.8994814
-22.6382062;-43.8993012
-22.6383897;-43.8991405
-22.6385887;-43.899023
-22.63875270000001;-43.8989655
-22.638844;-43.8988648
-22.6390329;-43.8987515
-22.6392928;-43.8987445
-22.6393163;-43.8987075
-22.6394411;-43.8986703
-22.6395785;-43.8985502
-22.6401171;-43.8985003
-22.6403818;-43.8984335
-22.6406565;-43.8983912
-22.6408165;-43.8982999
-22.6410827;-43.8981307
-22.6414832;-43.89789
-22.6419356;-43.8974243
-22.6428122;-43.8972751
-22.6430829;-43.8966695
-22.6441815;-43.8963156
-22.64485210000001;-43.8962303
-22.64501380000001;-43.8959449
-22.6455548;-43.8958886
-22.6456605;-43.89522
-22.6469158;-43.8940857
-22.6490317;-43.8939832
-22.6492217;-43.8938964
-22.6493828;-43.8938069
-22.6495488;-43.8935588
-22.6500265;-43.8934138
-22.6502946;-43.8932995
-22.6505149;-43.8928858
-22.6513125;-43.8926312
-22.6518149;-43.8923673
-22.6523355;-43.8923007
-22.6524665;-43.8922179
-22.6526293;-43.8919289
-22.6531973;-43.8918892
-22.6532817;-43.891736
-22.6536076;-43.8914736
-22.654208;-43.8911095
-22.6551284;-43.8910454
-22.655294;-43.8909799
-22.6554634;-43.8908635
-22.6557643;-43.8906295
-22.6563665;-43.8903921
-22.656959;-43.8902134
-22.6574177;-43.8900929
-22.6576771;-43.8899821
-22.6578675;-43.8898967
-22.6579972;-43.8897075
-22.6582613;-43.8896998
-22.6582717;-43.8895998
-22.6584053;-43.8895627
-22.6584543;-43.8895584
-22.65846;-43.8895169
-22.6585147;-43.8892659
-22.6588513;-43.8892372
-22.658887;-43.8891208
-22.6590313;-43.888714
-22.65953620000001;-43.8885453
-22.65975690000001;-43.8880959
-22.6603449;-43.8879911
-22.660482;-43.8877086
-22.6608618;-43.8875127
-22.6611578;-43.8871685
-22.6616756;-43.8867474
-22.6622603;-43.8863659
-22.6628314;-43.8861758
-22.6630939;-43.8860436
-22.6632455;-43.8859487
-22.6633433;-43.885814
-22.6634914;-43.8854986
-22.6637427;-43.8852079
-22.6639207;-43.8851255
-22.6639637;-43.8848788
-22.6640867;-43.8844223
-22.6642681;-43.8831386
-22.6647601;-43.8823345
-22.6650432;-43.8820748
-22.6651194;-43.8817122
-22.6652159;-43.8814799
-22.665276;-43.8811633
-22.6653303;-43.8806353
-22.6653832;-43.8802154
-22.6653925;-43.8801683
-22.6653946;-43.8795962
-22.6653662;-43.879202
-22.6653365;-43.8789275
-22.665294;-43.8787353
-22.6652642;-43.8783511
-22.6652046;-43.8779536
-22.6651584;-43.8774006
-22.6650925;-43.8769179
-22.6650296;-43.8765087
-22.6649804;-43.8762113
-22.6649528;-43.8759077
-22.6649303;-43.8745254
-22.6648424;-43.8744744
-22.6648397;-43.8743119
-22.6648313;-43.8738998
-22.6648065;-43.8736313
-22.6648003;-43.8729989
-22.6648115;-43.872528
-22.6648459;-43.8723263
-22.6648709;-43.8721303
-22.6649044;-43.8719813
-22.6649316;-43.8717571
-22.6649713;-43.8715194
-22.6650308;-43.8713923
-22.6650664;-43.871024
-22.6651695;-43.8705895
-22.6653272;-43.8703304
-22.665429;-43.8699102
-22.665591;-43.8695692
-22.66575020000001;-43.8690593
-22.6659704;-43.8690295
-22.6659833;-43.8684179
-22.66626000000001;-43.868142
-22.6663957;-43.8679413
-22.6664755;-43.867805
-22.6665314;-43.8677091
-22.6665655;-43.8675016
-22.6666107;-43.8673001
-22.66664;-43.8671861
-22.666654;-43.8671177
-22.6666577;-43.8670546
-22.6666633;-43.8668769
-22.6666615;-43.8668229
-22.66666100000001;-43.8666839
-22.66664;-43.8665757
-22.6666236;-43.8663754
-22.6665607;-43.8661047
-22.6664525;-43.8658554
-22.6663267;-43.8656083
-22.6661937;-43.8653863
-22.6660604;-43.8652328
-22.665966;-43.8650581
-22.6658775;-43.8648398
-22.6657874;-43.8647172
-22.6657476;-43.8645599
-22.665718;-43.864411
-22.6657031;-43.8641759
-22.6656899;-43.8638074
-22.6657019;-43.863658
-22.6657293;-43.8635217
-22.6657647;-43.8633768
-22.6658158;-43.8631956
-22.6659054;-43.8630006
-22.6660164;-43.8628731
-22.6661068;-43.8626745
-22.6662475;-43.8624551
-22.6663989;-43.862262
-22.6665379;-43.8621098
-22.6666398;-43.8618825
-22.666766;-43.8617356
-22.666831;-43.8614544
-22.6669348;-43.8611869
-22.6669987;-43.8610165
-22.6670233;-43.860879
-22.6670272;-43.8606198
-22.6670225;-43.8605508
-22.6670213;-43.8603313
-22.6670154;-43.8599828
-22.6670183;-43.8598145
-22.6670193;-43.8596338
-22.6670483;-43.8595052
-22.667078;-43.8594333
-22.6670999;-43.8593378
-22.66712950000001;-43.8591783
-22.6672052;-43.8590035
-22.6673133;-43.8584606
-22.6677094;-43.8581092
-22.6680035;-43.8573496
-22.6686212;-43.8569908
-22.66891620000001;-43.8567765
-22.6690704;-43.8565889
-22.6691737;-43.8563867
-22.6692759;-43.8563267
-22.6693107;-43.856043
-22.669445;-43.8559044
-22.6694891;-43.8557875
-22.6695052;-43.8556478
-22.6695266;-43.8554066
-22.6695482;-43.8550622
-22.6695334;-43.8548212
-22.669501;-43.8545297
-22.6694542;-43.8544711
-22.6694432;-43.8539921
-22.6693382;-43.8538444
-22.6693041;-43.8535651
-22.6692363;-43.8532409
-22.6691303;-43.8531468
-22.669091;-43.8531044
-22.6690733;-43.8529993
-22.66903050000001;-43.8528678
-22.668966;-43.8526772
-22.6688533;-43.8524269
-22.6686794;-43.8522686
-22.6685453;-43.8520952
-22.6683784;-43.8520623
-22.668345;-43.8519311
-22.668212;-43.8517557
-22.6680341;-43.8515348
-22.6678048;-43.8512536
-22.6675211;-43.8507513
-22.6669973;-43.8504594
-22.6667058;-43.8499787
-22.6661977;-43.8498453
-22.6660639;-43.8496382
-22.6658687;-43.8495092
-22.6657651;-43.8493747
-22.6656809;-43.8492762
-22.6656374;-43.8492446
-22.6656263;-43.8491369
-22.6655885;-43.848962
-22.6655563;-43.8487646
-22.6655444;-43.8486105
-22.6655584;-43.848446
-22.6655984;-43.8483052
-22.6656588;-43.8481423
-22.66574870000001;-43.8479335
-22.6658762;-43.8476181
-22.6660748;-43.8473534
-22.6662195;-43.8472032
-22.6662854;-43.8470978
-22.666328;-43.8469561
-22.6663768;-43.8467925
-22.6664042;-43.8466815
-22.6664141;-43.8465724
-22.6664177;-43.8464589
-22.6664115;-43.8463268
-22.6664088;-43.8462346
-22.6663965;-43.8460519
-22.6663735;-43.8458714
-22.6663555;-43.8457043
-22.6663311;-43.845542
-22.6663207;-43.8454157
-22.6663258;-43.8452333
-22.6663444;-43.8451615
-22.6663632;-43.8450826
-22.6663839;-43.8448477
-22.6664541;-43.8444321
-22.6665829;-43.8439426
-22.6667381;-43.8438648
-22.6667531;-43.8434511
-22.6668779;-43.8431027
-22.6669753;-43.8430577
-22.6669898;-43.8428421
-22.6670559;-43.8427964
-22.6670699;-43.8426251
-22.6671196;-43.8424697
-22.6671622;-43.8423468
-22.6671709;-43.8421972
-22.6671774;-43.8420134
-22.6671542;-43.8418165
-22.6671064;-43.841684
-22.6670478;-43.8416266
-22.6670135;-43.841499
-22.6669294;-43.841424
-22.6668648;-43.8413621
-22.6667939;-43.8413087
-22.6667134;-43.841122
-22.6664008;-43.8410416
-22.6662317;-43.8409742
-22.6660898;-43.8408073
-22.6658078;-43.840768
-22.6657559;-43.8407499
-22.6657311;-43.8407025
-22.6656724;-43.8406705
-22.665636;-43.8405909
-22.6655643;-43.84058
-22.6655591;-43.8405693
-22.6655535;-43.840559
-22.6655474;-43.8405492
-22.6655407;-43.8405397
-22.6655334;-43.8405308
-22.6655256;-43.8405235
-22.6655187;-43.8403781
-22.6654643;-43.840364
-22.6654629;-43.8402997
-22.6654566;-43.8402332
-22.6654609;-43.8401712
-22.6654738;-43.8401673
-22.6654746;-43.8399972
-22.6655293;-43.8394693
-22.6657837;-43.8392189
-22.6659032;-43.8389939
-22.6660172;-43.8388816
-22.6660863;-43.8388319
-22.6661291;-43.8388031
-22.6661629;-43.8387849
-22.6661963;-43.8387681
-22.666231;-43.8387493
-22.6662726;-43.8387393
-22.6663043;-43.8387305
-22.666339;-43.8387265
-22.6663929;-43.8387272
-22.6664728;-43.838764
-22.6668027;-43.8387855
-22.6670118;-43.8388391
-22.6674655;-43.8388726
-22.6677565;-43.83888
-22.6678526;-43.8388768
-22.6679117;-43.8388653
-22.6679618;-43.8388445
-22.6680121;-43.8388243
-22.6680517;-43.8387417
-22.6681431;-43.8386698
-22.6682055;-43.8386023
-22.6682652;-43.8385639
-22.6683022;-43.8385246
-22.6683395;-43.8384551
-22.6684153;-43.8384087
-22.6684832;-43.8383901
-22.6685183;-43.8383808
-22.6685512;-43.838374
-22.6686005;-43.8383745
-22.66861760000001;-43.8383766
-22.6686317;-43.8383896
-22.6687205;-43.8383952
-22.6687477;-43.8384031
-22.668784;-43.8384298
-22.6688507;-43.8385033
-22.6690121;-43.8385683
-22.66915090000001;-43.838612
-22.6692552;-43.83863
-22.6693261;-43.8386333
-22.6693811;-43.8386328
-22.6694233;-43.8386206
-22.6694952;-43.838595
-22.6695574;-43.8385598
-22.6696174;-43.8385289
-22.6696687;-43.8384099
-22.6697953;-43.838345
-22.6698323;-43.8383369
-22.6698369;-43.8382315
-22.6698843;-43.8381537
-22.669903;-43.838063
-22.6699128;-43.8379671
-22.6699134;-43.8378809
-22.6699035;-43.8377231
-22.6698684;-43.8376283
-22.6698409;-43.8375165
-22.6698056;-43.8369101
-22.669522;-43.8364102
-22.6692643;-43.8360639
-22.6691092;-43.8360292
-22.6691026;-43.835992
-22.6690956;-43.8359264
-22.6690848;-43.8358764
-22.6690888;-43.8358371
-22.6690964;-43.8358209
-22.6690996;-43.8357655
-22.6691193;-43.8357101
-22.6691399;-43.8356419
-22.6691773;-43.8355865
-22.6692215;-43.8355439
-22.6692766;-43.8355165
-22.6693212;-43.835497
-22.6693729;-43.8354832
-22.66943;-43.8354778
-22.6694831;-43.8354832
-22.6695391;-43.8354927
-22.6695952;-43.8355119
-22.669664;-43.8355311
-22.6697171;-43.8356632
-22.6699482;-43.8359517
-22.6704132;-43.8360611
-22.6706701;-43.8361204
-22.6707972;-43.836154
-22.6708778;-43.8361838
-22.6709631;-43.8361925
-22.6710137;-43.8361967
-22.6710384;-43.8362032
-22.6710817;-43.836209
-22.6711218;-43.8362117
-22.6711924;-43.8362117
-22.6711937;-43.8362036
-22.6712903;-43.836181
-22.6713693;-43.8361795
-22.6713745;-43.8361419
-22.6714501;-43.8360882
-22.6715182;-43.8360828
-22.6715232;-43.8359955
-22.6716049;-43.8355982
-22.6718788;-43.8354693
-22.6719653;-43.8353748
-22.6720288;-43.8351553
-22.6721625;-43.8350615
-22.672249;-43.8349933
-22.6723179;-43.8349422
-22.6723847;-43.8349099
-22.6724497;-43.834906
-22.6724575;-43.8348825
-22.6725204;-43.8348719
-22.6726148;-43.8348724
-22.6726246;-43.8348804
-22.6727879;-43.8349038
-22.6729176;-43.8349139
-22.67299600000001;-43.834914
-22.6730619;-43.834899
-22.6731228;-43.8348886
-22.6731589;-43.8348831
-22.6731779;-43.834833
-22.673288;-43.8348075
-22.6733213;-43.8347712
-22.6733686;-43.834704
-22.6734325;-43.8346741
-22.6734504;-43.8346443
-22.6734683;-43.8345879
-22.6734866;-43.8344908
-22.673507;-43.8344418
-22.6735173;-43.8343375
-22.67351710000001;-43.8342972
-22.67351680000001;-43.8342192
-22.6735161;-43.8341276
-22.6735033;-43.8340189
-22.6734689;-43.8338771
-22.6733893;-43.8337237
-22.6732831;-43.833599
-22.6731956;-43.8326783
-22.6725608;-43.8324382
-22.6723757;-43.8323
-22.6722755;-43.8322103
-22.6722137;-43.832131
-22.6721357;-43.8318668
-22.6717855;-43.8316404
-22.6715032;-43.8314659
-22.6712805;-43.831344
-22.6711691;-43.8312489
-22.6710862;-43.8311482
-22.6710194;-43.8310972
-22.6709897;-43.8310142
-22.6709575;-43.8308946
-22.6709093;-43.8307325
-22.6708522;-43.8306251
-22.6708051;-43.8305121
-22.6707433;-43.8304684
-22.6707139;-43.8303991
-22.6706471;-43.8302534
-22.6704269;-43.83012
-22.6702394;-43.8300078
-22.6700998;-43.8299185
-22.6700104;-43.8297728
-22.6698761;-43.8296012
-22.6697109;-43.8293731
-22.6694899;-43.8293328
-22.6694467;-43.8292946
-22.6693867;-43.8292431
-22.6692786;-43.829201
-22.6691617;-43.8291331
-22.6689478;-43.8290805
-22.6688512;-43.829019
-22.6687781;-43.8289744
-22.6687347;-43.8289384
-22.6687041;-43.8288701
-22.6686507;-43.8288217
-22.6686242;-43.8287667
-22.6686027;-43.8286582
-22.6685754;-43.8286191
-22.6685676;-43.8283307
-22.66851;-43.8282373
-22.6684949;-43.8274694
-22.6683704;-43.8272995
-22.668357;-43.8271009
-22.6683414;-43.827045
-22.6683397;-43.8269899
-22.6683436;-43.8269354
-22.6683533;-43.8268811
-22.66837;-43.8268305
-22.6683914;-43.8267803
-22.6684186;-43.8267357
-22.6684513;-43.8266942
-22.6684872;-43.8266678
-22.6685175;-43.8266465
-22.6685521;-43.826631
-22.6685886;-43.8266219
-22.6686275;-43.8266105
-22.6686962;-43.826609
-22.6687534;-43.8266302
-22.6689011;-43.8266657
-22.66919830000001;-43.8267014
-22.6693923;-43.8267373
-22.6694751;-43.8267576
-22.6695025;-43.8267909
-22.6695334;-43.8268551
-22.6695868;-43.8269101
-22.6696153;-43.8270028
-22.669652;-43.8270578
-22.6696616;-43.8271237
-22.6696732;-43.8272877
-22.669686;-43.82749
-22.6697288;-43.8276413
-22.6697821;-43.8277931
-22.6698688;-43.8278527
-22.6699028;-43.8279187
-22.6699697;-43.8279627
-22.670023;-43.8280079
-22.6701137;-43.8280745
-22.6702998;-43.828113
-22.6704013;-43.8281528
-22.670498;-43.8282198
-22.6706072;-43.8282511
-22.6706416;-43.8283453
-22.6707452;-43.8285023
-22.6709156;-43.8286094
-22.6710509;-43.828692
-22.6711647;-43.8287935
-22.6713812;-43.828798
-22.6713909;-43.8288742
-22.6715682;-43.828923
-22.6717001;-43.8289363
-22.6717484;-43.8289436
-22.6717972;-43.8289455
-22.6718473;-43.8289404
-22.67189700000001;-43.8289309
-22.6719457;-43.828905
-22.6720411;-43.8288541
-22.6721983;-43.8288463
-22.67224540000001;-43.8288336
-22.6723224;-43.8288307
-22.6724343;-43.8288304
-22.672499;-43.8288445
-22.6725654;-43.8288591
-22.6726005;-43.8288748
-22.6726311;-43.8289044
-22.6726685;-43.8289407
-22.6727108;-43.82898
-22.6727386;-43.8290047
-22.672756;-43.8290594
-22.6727875;-43.8291362
-22.6728171;-43.8292847
-22.6728687;-43.8293342
-22.6728845;-43.8294611
-22.6729252;-43.8295167
-22.6729473;-43.8295301
-22.6729526;-43.829583
-22.6729776;-43.8296092
-22.6729941;-43.8296448
-22.6730182;-43.829676
-22.67304860000001;-43.8297233
-22.6730961;-43.8299208
-22.673328;-43.8300522
-22.6734979;-43.8300948
-22.6735608;-43.8301428
-22.6736316;-43.8301683
-22.6736955;-43.830196
-22.6737958;-43.8302056
-22.6738932;-43.8302055
-22.6738949;-43.8302003
-22.6740652;-43.8301747
-22.6742461;-43.8301619
-22.6743307;-43.8301534
-22.6744054;-43.8301534
-22.6745028;-43.8301662
-22.6745706;-43.8301811
-22.6746208;-43.8302099
-22.6746748;-43.8302514
-22.674724;-43.8302909
-22.6747604;-43.8303495
-22.6748135;-43.8304337
-22.6748528;-43.8304448
-22.674856;-43.8305924
-22.674898;-43.8306312
-22.6749087;-43.8307033
-22.6749285;-43.8307981
-22.6749472;-43.8308202
-22.6749522;-43.8308546
-22.67496;-43.8309174
-22.6749777;-43.8309771
-22.6750111;-43.8310208
-22.6750475;-43.8310581
-22.6750917;-43.8310975
-22.6751369;-43.8311551
-22.6752274;-43.8311892
-22.6753198;-43.8312223
-22.6754486;-43.8313048
-22.6758008;-43.8313223
-22.6758472;-43.8313467
-22.6758895;-43.8313773
-22.6759299;-43.8314141
-22.6759656;-43.8314553
-22.6759973;-43.8315011
-22.6760221;-43.8315508
-22.6760424;-43.8316042
-22.6760567;-43.8316278
-22.67606;-43.8316598
-22.6760645;-43.8317168
-22.6760643;-43.831774
-22.6760582;-43.8318204
-22.676047;-43.8318294
-22.6760448;-43.8321983
-22.6759585;-43.8324867
-22.6758676;-43.8325266
-22.6758584;-43.832589
-22.675844;-43.8327113
-22.6758163;-43.8328588
-22.675797;-43.8329095
-22.6757969;-43.8329577
-22.6757968;-43.8330642
-22.6758086;-43.8332443
-22.6758282;-43.833294
-22.6758451;-43.8333541
-22.6758656;-43.83345
-22.6759148;-43.8335403
-22.6759611;-43.8336077
-22.6760111;-43.8336258
-22.6760288;-43.8337484
-22.6761488;-43.8338144
-22.6762314;-43.8338932
-22.6763778;-43.8339486
-22.6765214;-43.8339933
-22.6766374;-43.8340274
-22.6767023;-43.83407
-22.676777;-43.8342321
